KodePajak;KodeTransaksi;KodeStatus;KodeDokumen;FlagVAT;NPWP / Nomor Paspor;Lawan Transaksi;Nomor Faktur / Dokumen;Jenis Dokumen;Nomor Faktur Pengganti / Retur;Jenis Dokumen Dokumen Pengganti / Retur;Tanggal Faktur / Dokumen;TanggalSSP;MasaPajak;TahunPajak;Pembetulan;DPP;PPN;PPnBM
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145840;0;;;11/07/2013;;0707;2013;1;1605050;160505;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145756;0;;;02/07/2013;;0707;2013;1;1194000;119400;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145843;0;;;11/07/2013;;0707;2013;1;907800;90780;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145841;0;;;11/07/2013;;0707;2013;1;1216909;121691;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652685;0;;;23/07/2013;;0707;2013;1;1772760;177276;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652668;0;;;23/07/2013;;0707;2013;1;1481455;148145;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652684;0;;;23/07/2013;;0707;2013;1;716880;71688;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652584;0;;;16/07/2013;;0707;2013;1;1534320;153432;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652770;0;;;30/07/2013;;0707;2013;1;1804200;180420;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652772;0;;;30/07/2013;;0707;2013;1;737820;73782;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652608;0;;;17/07/2013;;0707;2013;1;595080;59508;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652607;0;;;17/07/2013;;0707;2013;1;1559100;155910;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652676;0;;;23/07/2013;;0707;2013;1;271200;27120;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652673;0;;;23/07/2013;;0707;2013;1;1922040;192204;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.901-13.16652672;0;;;23/07/2013;;0707;2013;1;2197200;219720;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145853;0;;;11/07/2013;;0707;2013;1;1274400;127440;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145847;0;;;11/07/2013;;0707;2013;1;930730;93073;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145817;0;;;09/07/2013;;0707;2013;1;2536500;253650;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145815;0;;;09/07/2013;;0707;2013;1;324000;32400;0
B;2;1;1;0;016656886441000;PT. SUPRALITA MANDIRI;010.900-13.28145814;0;;;09/07/2013;;0707;2013;1;1129200;112920;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77916128;0;;;10/07/2013;;0707;2013;1;679231;67923;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77915900;0;;;08/07/2013;;0707;2013;1;470988;47098;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77916101;0;;;10/07/2013;;0707;2013;1;148690;14869;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77916541;0;;;16/07/2013;;0707;2013;1;611915;61191;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77916564;0;;;16/07/2013;;0707;2013;1;498314;49831;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77915373;0;;;01/07/2013;;0707;2013;1;693082;69308;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77915575;0;;;03/07/2013;;0707;2013;1;1494944;149494;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77915479;0;;;03/07/2013;;0707;2013;1;359436;35943;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.901-13.69040689;0;;;22/07/2013;;0707;2013;1;1238230;123823;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77916714;0;;;18/07/2013;;0707;2013;1;260233;26023;0
B;2;1;1;0;015678931613000;PT. SEHAT DAPAT REJEKI;010.900-13.77916713;0;;;18/07/2013;;0707;2013;1;877454;87745;0
B;2;1;1;0;014442263324000;CV. HARAPAN MAKMUR;010.901-13.16144189;0;;;08/07/2013;;0707;2013;1;1610909;161091;0
B;2;1;1;0;014442263324000;CV. HARAPAN MAKMUR;010.900-13.64857987;0;;;06/05/2013;;0707;2013;1;156364;15636;0
B;2;1;1;0;014442263324000;CV. HARAPAN MAKMUR;010.900-13.64858145;0;;;22/05/2013;;0707;2013;1;598182;59818;0
B;2;1;1;0;014442263324000;CV. HARAPAN MAKMUR;010.900-13.64864332;0;;;11/06/2013;;0707;2013;1;483636;48364;0
B;2;1;1;0;014442263324000;CV. HARAPAN MAKMUR;010.900-13.64864333;0;;;18/06/2013;;0707;2013;1;904546;90455;0
B;2;1;1;0;027768332618000;PT. PILIH UTAMA;010.901-13.68559215;0;;;13/07/2013;;0707;2013;1;2432879;243287;0
B;2;1;1;0;027768332618000;PT. PILIH UTAMA;010.901-13.81807367;0;;;22/07/2013;;0707;2013;1;2913364;291336;0
B;2;1;1;0;027768332618000;PT. PILIH UTAMA;010.901-13.81807386;0;;;23/07/2013;;0707;2013;1;490273;49027;0
B;2;1;1;0;015831886062000;PT. HERO INTIPUTRA;010.901-13.77933969;0;;;19/06/2013;;0707;2013;1;427636;42764;0
B;2;1;4;0;018824870092000;PT.HEINZ ABC INDONESIA;PA/13/00000169;1;010.000-13.00132127;0;01/07/2013;;0707;2013;1;-11368;-1137;0
B;2;1;4;0;018824870092000;PT.HEINZ ABC INDONESIA;PA/13/00000170;1;010.900-13.02618380;0;01/07/2013;;0707;2013;1;-82247;-8225;0
B;2;1;4;0;014539183641000;PT.KHING GUAN;PA/13/00000178;1;010.900-13.83317235;0;01/07/2013;;0707;2013;1;-3163;-316;0
B;2;1;4;0;014539183641000;PT.KHING GUAN;PA/13/00000177;1;010.900-13.83318387;0;01/07/2013;;0707;2013;1;-33142;-3314;0
B;2;1;4;0;013735303007000;PT. MARGA NUSANTARA JAYA;PA/13/00000174;1;010.900-13.16988635;0;01/07/2013;;0707;2013;1;-23923;-2392;0
B;2;1;4;0;013425723054000;PT.ENSEVAL PUTERA MEGATRADING TBK;PA/13/00000185;1;010.900-13.47699818;0;01/07/2013;;0707;2013;1;-49698;-4970;0
B;2;1;4;0;014539183641000;PT.KHING GUAN;PA/13/00000176;1;010.900-13.83318387;0;01/07/2013;;0707;2013;1;-162190;-16219;0
B;2;1;4;0;018824870092000;PT.HEINZ ABC INDONESIA;PA/13/00000171;1;010.000-13.00132127;0;01/07/2013;;0707;2013;1;-28410;-2841;0
B;2;1;4;0;019418144631000;PT.PUJI SURYA INDAH;PA/13/00000165;1;010.900-13.80804097;0;01/07/2013;;0707;2013;1;-45401;-4540;0
B;2;1;4;0;015268626092000;PT. WINGS SURYA;PA/13/00000180;1;010.900-13.30327909;0;01/07/2013;;0707;2013;1;-133706;-13371;0
B;2;1;4;0;018824870092000;PT.HEINZ ABC INDONESIA;PA/13/00000173;1;010.900-13.02758385;0;01/07/2013;;0707;2013;1;-255677;-25568;0
B;2;1;4;0;019418144631000;PT.PUJI SURYA INDAH;PA/13/00000167;1;010.900-13.80790851;0;01/07/2013;;0707;2013;1;-27173;-2717;0
B;2;1;4;0;014539183641000;PT.KHING GUAN;PA/13/00000175;1;010.900-13.83309962;0;01/07/2013;;0707;2013;1;-31004;-3100;0
B;2;1;4;0;013425723054000;PT.ENSEVAL PUTERA MEGATRADING TBK;PA/13/00000183;1;010.900-13.47770630;0;01/07/2013;;0707;2013;1;-11348;-1135;0
B;2;1;4;0;019418144631000;PT.PUJI SURYA INDAH;PA/13/00000168;1;010.900-13.80804097;0;01/07/2013;;0707;2013;1;-24999;-2500;0
B;2;1;4;0;015268626092000;PT. WINGS SURYA;PA/13/00000181;1;010.900-13.30327909;0;01/07/2013;;0707;2013;1;-36857;-3686;0
B;2;1;4;0;013425723054000;PT.ENSEVAL PUTERA MEGATRADING TBK;PA/13/00000184;1;010.000-13.00434168;0;01/07/2013;;0707;2013;1;-38115;-3812;0
B;2;1;4;0;018824870092000;PT.HEINZ ABC INDONESIA;PA/13/00000172;1;010.900-13.02621135;0;01/07/2013;;0707;2013;1;-119097;-11910;0
B;2;1;4;0;019418144631000;PT.PUJI SURYA INDAH;PA/13/00000166;1;010.900-13.80824448;0;01/07/2013;;0707;2013;1;-91885;-9189;0
B;2;1;4;0;023377062604000;PT. KREASI PERDANA INDONESIA;PA/13/00000179;1;010.901-13.32154107;0;01/07/2013;;0707;2013;1;-57382;-5738;0
B;2;1;4;0;015268626092000;PT. WINGS SURYA;PA/13/00000182;1;010.900-13.30327911;0;01/07/2013;;0707;2013;1;-53910;-5391;0
B;2;1;4;0;015480486007000;PT. FASTRATA BUANA ;PA/13/00000190;1;010.900-13.19240866;0;01/07/2013;;0707;2013;1;-49907;-4991;0
B;2;1;4;0;019418144631000;PT.PUJI SURYA INDAH;PA/13/00000191;1;010.900-13.80764533;0;01/07/2013;;0707;2013;1;-571258;-57126;0
B;2;1;4;0;019418144631000;PT.PUJI SURYA INDAH;PA/13/00000188;1;010.900-13.80838829;0;01/07/2013;;0707;2013;1;-4980;-498;0
B;2;1;4;0;026704213619000;PT. ANUGERAH FEVINICA LESTARI SENTOSA;PA/13/00000186;1;010.000-13.00004586;0;01/07/2013;;0707;2013;1;-313915;-31391;0
B;2;1;4;0;019418144631000;PT. PUJI SURYA INDAH;PA/13/00000192;1;010.900-13.80769865;0;01/07/2013;;0707;2013;1;-40967;-4097;0
B;2;1;4;0;015480486007000;PT. FASTRATA BUANA ;PA/13/00000189;1;010.900-13.19234629;0;01/07/2013;;0707;2013;1;-3158;-316;0
B;2;1;4;0;019418144631000;PT.PUJI SURYA INDAH;PA/13/00000193;1;010.900-13.80838831;0;01/07/2013;;0707;2013;1;-4989;-499;0
B;2;1;4;0;019418144631000;PT.PUJI SURYA INDAH;PA/13/00000187;1;010.900-13.80832218;0;01/07/2013;;0707;2013;1;-7484;-748;0
